Sale Date;ISBN;Discount;ItemID;OrderID
1/24/93;989-28-79-13801-1;;107042-48-5382;107042-1716
1/24/93;989-28-79-71565-6;;107042-96-1744;107042-1717
1/24/93;989-28-79-74374-1;;107042-1-837;107042-1718
1/24/93;989-28-79-55752-2;;107042-78-3412;107042-1719
1/24/93;989-28-79-13801-1;;107042-43-2746;107042-1720
1/24/93;989-28-79-13801-1;;107042-40-7542;107042-1721
1/24/93;989-28-79-23023-4;;107042-56-66;107042-1722
1/24/93;989-28-79-74374-1;;107042-48-9229;107042-1723
1/24/93;989-28-79-74374-1;;107042-2-6176;107042-1724
1/24/93;989-28-3705-222-9;;107042-79-663;107042-1725
1/24/93;989-28-3705-222-9;;107042-26-5188;107042-1726
1/24/93;989-28-3705-987-7;;107042-8-4013;107042-1726
1/24/93;989-28-3705-592-3;;107042-89-3062;107042-1726
1/24/93;989-28-79-26824-4;;107042-91-7667;107042-1726
1/24/93;989-28-79-13801-1;;107042-19-8390;107042-1727
1/24/93;989-28-79-13871-4;;107042-48-5379;107042-1727
1/24/93;989-28-79-74374-1;;107042-70-5352;107042-1728
1/24/93;989-28-79-68089-3;0,05;107042-2-1755;107042-1729
1/24/93;989-28-79-13871-4;;107042-48-5378;107042-1729
1/24/93;989-28-79-68089-3;0,05;107042-1-517;107042-1730
1/24/93;989-28-79-82749-6;;107042-30-5770;107042-1730
1/24/93;989-28-79-30536-9;;107042-5-4490;107042-1731
1/24/93;989-28-79-82197-5;;107042-85-5779;107042-1731
1/25/93;989-28-79-82197-5;0,15;107043-1-1343;107041-1746
1/25/93;989-28-3705-007-2;;107043-79-1001;107043-1732
1/25/93;989-28-3705-987-7;;107043-33-7774;107043-1733
1/25/93;989-28-3705-007-2;;107043-17-7595;107043-1734
1/25/93;989-28-3705-138-3;;107043-68-9453;107043-1735
1/25/93;989-28-3705-007-2;;107043-94-7165;107043-1736
1/25/93;989-28-3705-007-2;;107043-37-2793;107043-1737
1/25/93;989-28-3705-007-2;;107043-27-9629;107043-1738
1/25/93;989-28-79-86624-2;;107043-56-6990;107043-1739
1/25/93;989-28-79-45675-7;;107043-23-140;107043-1740
1/25/93;989-28-79-45675-7;;107043-2-9737;107043-1741
1/25/93;989-28-79-01991-4;;107043-92-5137;107043-1742
1/25/93;989-28-79-18127-7;;107043-90-6566;107043-1743
1/25/93;989-28-79-16826-1;;107043-14-6023;107043-1744
1/25/93;989-28-79-21991-8;;107043-2-458;107043-1745
1/25/93;989-28-79-82749-6;;107043-73-4532;107043-1747
1/25/93;989-28-79-13871-4;;107043-37-9885;107043-1748
1/25/93;989-28-79-82749-6;;107043-17-9659;107043-1749
1/25/93;989-28-79-13871-4;;107043-37-9884;107043-1750
1/25/93;989-28-79-13871-4;;107043-26-424;107043-1751
1/25/93;989-28-79-13871-4;;107043-26-423;107043-1752
1/25/93;989-28-79-69807-2;;107043-26-4488;107043-1753
1/25/93;989-28-79-82749-6;;107043-17-9658;107043-1754
1/25/93;989-28-79-69807-2;;107043-46-3666;107043-1755
1/25/93;989-28-79-05670-4;;107043-77-5042;107043-1756
1/25/93;989-28-79-82749-6;;107043-73-4531;107043-1757
1/25/93;989-28-79-69807-2;;107043-46-3665;107043-1758
1/25/93;989-28-654-0047-4;;107043-26-7323;107043-1759
1/25/93;989-28-229-1404-4;;107043-77-3866;107043-1760
1/25/93;989-28-229-7592-2;;107043-79-7800;107043-1761
1/25/93;989-28-229-1404-4;;107043-23-5335;107043-1762
1/25/93;989-28-229-6632-6;0,1;107043-19-8433;107043-1763
1/25/93;989-28-229-6632-6;0,1;107043-21-4439;107043-1764
1/25/93;989-28-229-0197-6;;107043-56-9610;107043-1765
1/25/93;989-28-229-3157-7;;107043-89-8573;107043-1766
1/25/93;989-28-229-6632-6;0,1;107043-98-5102;107043-1767
1/25/93;989-28-229-7592-2;;107043-37-2006;107043-1768
1/25/93;989-28-229-5891-8;;107043-41-9780;107043-1769
1/25/93;989-28-79-26824-4;;107043-25-5898;107043-1770
1/25/93;989-28-79-23023-4;;107043-44-497;107043-1771
1/25/93;989-28-79-43574-5;;107043-67-3920;107043-1772
1/25/93;989-28-79-23023-4;;107043-86-5539;107043-1773
1/25/93;989-28-79-23023-4;;107043-20-8831;107043-1774
1/25/93;989-28-79-68089-3;0,05;107043-30-9400;107043-1775
1/25/93;989-28-79-13801-1;;107043-63-4332;107043-1776
1/25/93;989-28-79-13801-1;;107043-25-119;107043-1777
1/25/93;989-28-79-74374-1;;107043-24-6511;107043-1778
1/25/93;989-28-79-40897-8;;107043-92-7863;107043-1779
1/25/93;989-28-79-13801-1;;107043-80-3435;107043-1780
1/25/93;989-28-79-71565-6;;107043-91-2625;107043-1781
1/25/93;989-28-79-74374-1;;107043-82-6003;107043-1782
1/25/93;989-28-79-23023-4;;107043-90-833;107043-1783
1/25/93;989-28-79-71565-6;;107043-10-3166;107043-1784
1/25/93;989-28-79-86624-2;;107043-71-6830;107043-1785
1/25/93;989-28-79-23023-4;;107043-5-3731;107043-1786
1/25/93;989-28-79-27078-0;;107043-65-1326;107043-1786
1/25/93;989-28-79-69807-2;;107043-26-4487;107043-1787
1/25/93;989-28-229-9769-6;;107043-50-6521;107043-1787
1/25/93;989-28-79-91028-0;;107043-57-4168;107043-1788
1/25/93;989-28-3705-222-9;;107043-96-7427;107043-1788
1/25/93;989-28-3705-222-9;;107043-51-4784;107043-1789
1/25/93;989-28-3705-966-2;;107043-5-8071;107043-1789
1/25/93;989-28-3705-492-6;;107043-89-2363;107043-1789
1/26/93;989-28-3705-138-3;;107044-4-7533;107044-1790
1/26/93;989-28-3705-592-3;0,13;107044-42-8089;107044-1791
1/26/93;989-28-3705-583-1;;107044-83-9069;107044-1792
1/26/93;989-28-3705-007-2;;107044-1-9540;107044-1793
1/26/93;989-28-3705-987-7;;107044-90-9861;107044-1794
1/26/93;989-28-3705-136-9;;107044-5-4205;107044-1795
1/26/93;989-28-3705-369-1;;107044-49-7043;107044-1796
1/26/93;989-28-3705-592-3;;107044-49-287;107044-1797
1/26/93;989-28-3705-007-2;;107044-28-1084;107044-1798
1/26/93;989-28-3705-152-9;;107044-8-9779;107044-1799
1/26/93;989-28-3705-054-6;;107044-86-2593;107044-1800
1/26/93;989-28-3705-007-2;;107044-43-9358;107044-1801
1/26/93;989-28-3705-987-7;;107044-82-6370;107044-1802
1/26/93;989-28-3705-583-1;;107044-69-786;107044-1803
1/26/93;989-28-3705-007-2;;107044-55-2790;107044-1804
1/26/93;989-28-79-82197-5;;107044-88-4598;107044-1805
1/26/93;989-28-79-11297-4;;107044-44-2370;107044-1806
1/26/93;989-28-79-21991-8;;107044-28-5956;107044-1807
1/26/93;989-28-79-18127-7;;107044-83-6587;107044-1808
1/26/93;989-28-79-30536-9;;107044-47-9097;107044-1809
1/26/93;989-28-79-16826-1;;107044-23-2498;107044-1810
1/26/93;989-28-79-45675-7;;107044-1-3783;107044-1811
1/26/93;989-28-79-18127-7;;107044-73-4488;107044-1812
1/26/93;989-28-79-45675-7;;107044-57-5539;107044-1813
1/26/93;989-28-79-01991-4;;107044-83-9643;107044-1814
1/26/93;989-28-79-45675-7;;107044-60-1658;107044-1815
1/26/93;989-28-654-0127-3;;107044-81-2368;107044-1816
1/26/93;989-28-79-13871-4;;107044-21-6172;107044-1817
1/26/93;989-28-79-69807-2;;107044-98-9048;107044-1818
1/26/93;989-28-79-13871-4;;107044-80-5226;107044-1819
1/26/93;989-28-79-82125-8;;107044-8-8770;107044-1820
1/26/93;989-28-79-69807-2;;107044-62-2989;107044-1821
1/26/93;989-28-79-82125-8;;107044-30-2847;107044-1822
1/26/93;989-28-79-69807-2;;107044-88-1876;107044-1823
1/26/93;989-28-79-82125-8;;107044-30-2846;107044-1824
1/26/93;989-28-79-13871-4;;107044-80-5225;107044-1825
1/26/93;989-28-79-13871-4;;107044-24-738;107044-1826
1/26/93;989-28-79-13871-4;;107044-24-737;107044-1827
1/26/93;989-28-79-69807-2;;107044-14-7786;107044-1828
1/26/93;989-28-79-82749-6;;107044-82-3072;107044-1829
1/26/93;989-28-79-69807-2;;107044-14-7785;107044-1830
1/26/93;989-28-79-13871-4;;107044-21-6171;107044-1831
1/26/93;989-28-79-69807-2;;107044-62-2988;107044-1832
1/26/93;989-28-79-82749-6;;107044-82-3071;107044-1833
1/26/93;989-28-79-69807-2;;107044-76-4935;107044-1834
1/26/93;989-28-79-13871-4;;107044-14-1185;107044-1835
1/26/93;989-28-229-9769-6;;107044-7-2220;107044-1836
1/26/93;989-28-229-9769-6;;107044-21-4184;107044-1837
1/26/93;989-28-229-1404-4;;107044-36-1795;107044-1838
1/26/93;989-28-229-5891-8;;107044-9-8988;107044-1839
1/26/93;989-28-229-5891-8;;107044-64-21;107044-1840
1/26/93;989-28-229-9769-6;;107044-4-8663;107044-1841
1/26/93;989-28-229-1404-4;;107044-94-3378;107044-1842
1/26/93;989-28-229-7592-2;;107044-14-2254;107044-1843
1/26/93;989-28-79-74374-1;;107044-77-6300;107044-1844
1/26/93;989-28-79-13801-1;;107044-92-1441;107044-1845
1/26/93;989-28-79-40897-8;;107044-18-9598;107044-1846
1/26/93;989-28-79-71565-6;;107044-25-1374;107044-1847
1/26/93;989-28-79-91028-0;;107044-68-2991;107044-1848
1/26/93;989-28-79-13801-1;;107044-26-4733;107044-1850
1/26/93;989-28-79-23023-4;;107044-66-7287;107044-1851
1/26/93;989-28-79-13801-1;;107044-49-9741;107044-1852
1/26/93;989-28-79-13801-1;;107044-59-3633;107044-1853
1/26/93;989-28-79-23023-4;;107044-48-5906;107044-1854
1/26/93;989-28-79-68089-3;0,05;107044-72-6534;107044-1855
1/26/93;989-28-79-71565-6;;107044-93-2324;107044-1856
1/26/93;989-28-79-16808-7;;107044-34-5996;107044-1857
1/26/93;989-28-79-26824-4;;107044-48-5313;107044-1858
1/26/93;989-28-79-26824-4;;107044-46-8553;107044-1859
1/26/93;989-28-79-74374-1;;107044-63-2276;107044-1860
1/26/93;989-28-79-23023-4;;107044-33-2041;107044-1861
1/26/93;989-28-79-71565-6;;107044-21-7503;107044-1862
1/26/93;989-28-79-13801-1;;107044-23-4390;107044-1863
1/26/93;989-28-79-51397-9;;107044-30-2551;107044-1864
1/26/93;989-28-79-13801-1;;107044-27-3002;107044-1865
1/26/93;989-28-79-74374-1;;107044-49-8192;107044-1866
1/26/93;989-28-79-68089-3;0,05;107044-1-328;107044-1867
1/26/93;989-28-79-68089-3;0,05;107044-33-8516;107044-1868
1/26/93;989-28-79-23023-4;;107044-41-1650;107044-1869
1/26/93;989-28-79-74374-1;;107044-95-943;107044-1870
1/26/93;989-28-79-71565-6;;107044-79-5849;107044-1871
1/26/93;989-28-79-91028-0;;107044-22-2569;107044-1872
1/26/93;989-28-79-68089-3;0,05;107044-34-44;107044-1873
1/26/93;989-28-79-71565-6;;107044-35-8772;107044-1875
1/26/93;989-28-79-74374-1;;107044-74-1918;107044-1876
1/26/93;989-28-79-13801-1;;107044-57-514;107044-1877
1/26/93;989-28-79-40897-8;;107044-68-905;107044-1878
1/26/93;989-28-79-55752-2;;107044-53-203;107044-1879
1/26/93;989-28-79-13801-1;;107044-76-6520;107044-1880
1/26/93;989-28-79-74374-1;;107044-87-6566;107044-1881
1/26/93;989-28-79-68089-3;0,05;107044-24-253;107044-1882
1/26/93;989-28-79-23023-4;;107044-60-7995;107044-1883
1/26/93;989-28-79-13801-1;;107044-61-5406;107044-1884
1/26/93;989-28-79-13801-1;;107044-96-7327;107044-1885
1/26/93;989-28-3705-492-6;;107044-32-9238;107044-1886
1/26/93;989-28-79-23015-9;;107044-65-1940;107044-1887
1/26/93;989-28-3705-222-9;;107044-14-4057;107044-1888
1/26/93;989-28-3705-222-9;;107044-50-4842;107044-1889
1/26/93;989-28-3705-492-6;;107044-39-7097;107044-1890
1/26/93;989-28-3705-492-6;;107044-25-1987;107044-1891
1/26/93;989-28-3705-222-9;;107044-71-5156;107044-1892
1/26/93;989-28-3705-492-6;;107044-68-6194;107044-1893
1/26/93;989-28-79-03683-6;;107044-21-3690;107044-1894
1/26/93;989-28-79-03683-6;;107044-32-7675;107044-1895
1/26/93;989-28-3705-222-9;;107044-97-5738;107044-1896
1/26/93;989-28-3705-492-6;;107044-27-1549;107044-1897
1/26/93;989-28-3705-492-6;;107044-83-3189;107044-1898
1/26/93;989-28-79-26824-4;;107044-67-6028;107044-1899
1/26/93;989-28-3705-007-2;;107044-46-5244;107044-1900
1/26/93;989-28-79-42728-3;;107044-83-5329;107044-1900
1/26/93;989-28-79-32105-5;;107044-58-4649;107044-1901
1/26/93;989-28-3705-007-2;;107044-92-5852;107044-1901
1/26/93;989-28-79-13871-4;;107044-14-1184;107044-1902
1/26/93;989-28-79-69807-2;;107044-76-4934;107044-1902
1/26/93;989-28-229-3157-7;;107044-54-2802;107044-1903
1/26/93;989-28-79-05670-4;;107044-84-1941;107044-1903
1/26/93;989-28-229-7592-2;;107044-34-2137;107044-1904
1/26/93;989-28-229-1404-4;;107044-96-9165;107044-1904
1/26/93;989-28-229-6632-6;0,1;107044-1-2975;107044-1905
1/26/93;989-28-79-74374-1;;107044-90-236;107044-1905
1/26/93;989-28-79-68089-3;0,05;107044-88-3396;107044-1906
1/26/93;989-28-79-71565-6;;107044-44-3173;107044-1906
1/26/93;989-28-79-26824-4;;107044-7-739;107044-1907
1/26/93;989-28-79-13801-1;;107044-79-5920;107044-1907
1/26/93;989-28-79-91028-0;;107044-26-8568;107044-1908
1/26/93;989-28-79-36485-4;;107044-85-1752;107044-1908
1/26/93;989-28-3705-007-2;;107044-25-2435;107044-1909
1/26/93;989-28-79-23015-9;;107044-45-3512;107044-1909
1/26/93;989-28-79-69807-2;;107044-98-9047;107044-1909
1/26/93;989-28-3705-966-2;;107044-75-7003;107044-1910
1/26/93;989-28-79-69807-2;;107044-88-1875;107044-1910
1/26/93;989-28-79-82125-8;;107044-8-8769;107044-1910
1/26/93;989-28-79-68089-3;0,05;107044-79-2470;107044-1911
1/26/93;989-28-79-40897-8;;107044-12-3966;107044-1911
1/26/93;989-28-229-3157-7;;107044-84-5643;107044-1911
1/27/93;989-28-3705-007-2;;107045-57-9013;107045-1912
1/27/93;989-28-3705-152-9;;107045-98-6511;107045-1913
1/27/93;989-28-3705-987-7;;107045-96-593;107045-1914
1/27/93;989-28-3705-007-2;;107045-66-417;107045-1915
1/27/93;989-28-3705-987-7;;107045-19-4894;107045-1916
1/27/93;989-28-3705-007-2;;107045-81-6223;107045-1917
1/27/93;989-28-3705-007-2;;107045-19-9059;107045-1918
1/27/93;989-28-3705-369-1;;107045-59-7272;107045-1919
1/27/93;989-28-3705-007-2;;107045-17-461;107045-1920
1/27/93;989-28-3705-007-2;;107045-46-7652;107045-1921
1/27/93;989-28-3705-007-2;;107045-59-2367;107045-1922
1/27/93;989-28-3705-054-6;;107045-15-5995;107045-1923
1/27/93;989-28-3705-583-1;;107045-31-2501;107045-1924
1/27/93;989-28-79-27078-0;;107045-9-4155;107045-1925
1/27/93;989-28-79-11297-4;;107045-70-5582;107045-1926
1/27/93;989-28-79-27078-0;;107045-50-7359;107045-1927
1/27/93;989-28-79-27078-0;;107045-49-2794;107045-1928
1/27/93;989-28-79-22871-2;;107045-30-4081;107045-1929
1/27/93;989-28-79-01991-4;;107045-18-2334;107045-1930
1/27/93;989-28-79-45675-7;;107045-6-7420;107045-1931
1/27/93;989-28-79-86624-2;;107045-27-6229;107045-1932
1/27/93;989-28-79-32105-5;;107045-1-2782;107045-1933
1/27/93;989-28-79-22871-2;;107045-40-5642;107045-1934
1/27/93;989-28-79-69807-2;;107045-37-7765;107045-1935
1/27/93;989-28-79-69807-2;;107045-70-203;107045-1936
1/27/93;989-28-79-69807-2;;107045-37-7764;107045-1937
1/27/93;989-28-79-05670-4;;107045-51-4688;107045-1938
1/27/93;989-28-79-69807-2;;107045-96-4325;107045-1939
1/27/93;989-28-79-69807-2;;107045-70-202;107045-1940
1/27/93;989-28-79-82125-8;;107045-52-3883;107045-1941
1/27/93;989-28-79-82125-8;;107045-52-3882;107045-1942
1/27/93;989-28-79-69807-2;;107045-96-4324;107045-1943
1/27/93;989-28-229-7592-2;;107045-18-509;107045-1944
1/27/93;989-28-229-1404-4;;107045-90-5461;107045-1945
1/27/93;989-28-229-9769-6;;107045-77-8150;107045-1946
1/27/93;989-28-229-6632-6;0,1;107045-4-8104;107045-1947
1/27/93;989-28-229-9769-6;;107045-23-9936;107045-1948
1/27/93;989-28-229-1404-4;;107045-59-8047;107045-1949
1/27/93;989-28-229-3157-7;;107045-36-7379;107045-1950
1/27/93;989-28-229-7592-2;;107045-66-2283;107045-1951
1/27/93;989-28-79-68089-3;0,05;107045-26-9282;107045-1952
1/27/93;989-28-79-13801-1;;107045-46-7474;107045-1953
1/27/93;989-28-79-13801-1;;107045-49-7284;107045-1954
1/27/93;989-28-79-13801-1;;107045-33-5551;107045-1955
1/27/93;989-28-79-13801-1;;107045-20-4127;107045-1956
1/27/93;989-28-79-74374-1;;107045-9-7414;107045-1957
1/27/93;989-28-79-23023-4;;107045-95-3085;107045-1958
1/27/93;989-28-79-23023-4;;107045-34-1930;107045-1959
1/27/93;989-28-79-26824-4;;107045-39-4486;107045-1960
1/27/93;989-28-79-68089-3;0,05;107045-54-7673;107045-1961
1/27/93;989-28-79-13801-1;;107045-70-7745;107045-1962
1/27/93;989-28-79-13801-1;;107045-60-3448;107045-1963
1/27/93;989-28-79-13801-1;;107045-21-9305;107045-1964
1/27/93;989-28-79-91028-0;;107045-2-7640;107045-1965
1/27/93;989-28-79-74374-1;;107045-40-4575;107045-1966
1/27/93;989-28-79-13801-1;;107045-13-8158;107045-1967
1/27/93;989-28-79-55752-2;;107045-50-3770;107045-1968
1/27/93;989-28-79-13801-1;;107045-39-9725;107045-1969
1/27/93;989-28-79-23023-4;;107045-21-2210;107045-1970
1/27/93;989-28-79-13801-1;;107045-46-8659;107045-1971
1/27/93;989-28-79-68089-3;0,05;107045-69-1221;107045-1972
1/27/93;989-28-79-40897-8;;107045-36-3511;107045-1973
1/27/93;989-28-79-91028-0;;107045-63-3530;107045-1974
1/27/93;989-28-79-23023-4;;107045-75-8898;107045-1975
1/27/93;989-28-79-23023-4;;107045-35-3610;107045-1976
1/27/93;989-28-79-13801-1;;107045-52-4855;107045-1977
1/27/93;989-28-79-74374-1;;107045-66-647;107045-1978
1/27/93;989-28-79-91028-0;;107045-2-6436;107045-1979
1/27/93;989-28-79-13801-1;;107045-81-6721;107045-1980
1/27/93;989-28-79-26824-4;;107045-66-3511;107045-1981
1/27/93;989-28-79-26824-4;;107045-52-1231;107045-1982
1/27/93;989-28-79-55824-6;;107045-72-1328;107045-1983
1/27/93;989-28-79-13801-1;;107045-55-6616;107045-1984
1/27/93;989-28-79-23023-4;;107045-78-8136;107045-1985
1/27/93;989-28-79-74374-1;;107045-98-2215;107045-1986
1/27/93;989-28-79-13801-1;;107045-62-8121;107045-1988
1/27/93;989-28-79-26824-4;;107045-52-4303;107045-1989
1/27/93;989-28-79-23023-4;;107045-37-2912;107045-1990
1/27/93;989-28-79-23023-4;;107045-1-8407;107045-1991
1/27/93;989-28-79-68089-3;0,05;107045-50-5482;107045-1992
1/27/93;989-28-79-03683-6;;107045-70-5870;107045-1993
1/27/93;989-28-3705-492-6;;107045-34-1860;107045-1994
1/27/93;989-28-3705-492-6;;107045-90-1164;107045-1995
1/27/93;989-28-3705-222-9;;107045-78-8491;107045-1996
1/27/93;989-28-3705-222-9;;107045-58-609;107045-1997
1/27/93;989-28-3705-607-4;;107045-29-7187;107045-1998
1/27/93;989-28-3705-222-9;;107045-33-9191;107045-1999
1/27/93;989-28-3705-222-9;;107045-26-9995;107045-2000
1/27/93;989-28-3705-492-6;;107045-71-4973;107045-2001
1/27/93;989-28-3705-492-6;;107045-5-1382;107045-2002
1/27/93;989-28-229-6632-6;0,1;107045-99-3983;107045-2003
1/27/93;989-28-79-45675-7;;107045-28-5260;107045-2004
1/27/93;989-28-3705-987-7;;107045-6-82;107045-2004
1/27/93;989-28-79-69807-2;;107045-26-8407;107045-2005
1/27/93;989-28-79-45675-7;;107045-52-5032;107045-2005
1/27/93;989-28-79-05670-4;;107045-35-9288;107045-2006
1/27/93;989-28-654-6033-1;;107045-95-2768;107045-2006
1/27/93;989-28-229-3157-7;;107045-41-8840;107045-2007
1/27/93;989-28-79-05670-4;;107045-77-8576;107045-2007
1/27/93;989-28-229-9769-6;;107045-98-2824;107045-2007
1/27/93;989-28-229-1404-4;;107045-61-2831;107045-2008
1/27/93;989-28-229-7592-2;;107045-88-3595;107045-2008
1/27/93;989-28-79-68089-3;0,05;107045-31-9158;107045-2009
1/27/93;989-28-229-7592-2;;107045-32-1615;107045-2009
1/27/93;989-28-79-55824-6;;107045-45-1163;107045-2010
1/27/93;989-28-79-23023-4;;107045-68-7200;107045-2010
1/27/93;989-28-79-26824-4;;107045-41-5285;107045-2011
1/27/93;989-28-79-23023-4;;107045-93-8551;107045-2011
1/27/93;989-28-3705-492-6;;107045-5-2751;107045-2012
1/27/93;989-28-79-26824-4;;107045-78-1732;107045-2012
1/27/93;989-28-3705-987-7;;107045-22-2535;107045-2013
1/27/93;989-28-79-69807-2;;107045-26-8406;107045-2013
1/27/93;989-28-3705-492-6;;107045-81-3872;107045-2013
1/27/93;989-28-79-71565-6;;107045-14-9912;107045-2014
1/27/93;989-28-79-23023-4;;107045-16-5830;107045-2014
1/27/93;989-28-229-3157-7;;107045-22-8353;107045-2014
1/27/93;989-28-3705-007-2;;107045-16-4192;107045-2015
1/27/93;989-28-79-36485-4;;107045-51-7926;107045-2015
1/27/93;989-28-79-91028-0;;107045-53-6056;107045-2015
1/27/93;989-28-79-18127-7;;107045-91-7159;107045-2015
1/28/93;989-28-3705-987-7;;107046-22-4375;107046-2016
1/28/93;989-28-3705-007-2;;107046-16-814;107046-2017
1/28/93;989-28-3705-007-2;;107046-6-1962;107046-2018
1/28/93;989-28-79-18127-7;;107046-7-6400;107046-2019
1/28/93;989-28-79-45675-7;;107046-47-4536;107046-2020
1/28/93;989-28-79-11297-4;;107046-33-6268;107046-2021
1/28/93;989-28-79-13871-4;;107046-54-9938;107046-2022
1/28/93;989-28-79-69807-2;;107046-90-808;107046-2023
1/28/93;989-28-79-13871-4;;107046-7-6063;107046-2024
1/28/93;989-28-79-69807-2;;107046-22-919;107046-2025
1/28/93;989-28-79-69807-2;;107046-85-4421;107046-2026
1/28/93;989-28-79-13871-4;;107046-7-6062;107046-2027
1/28/93;989-28-79-69807-2;;107046-90-807;107046-2028
1/28/93;989-28-79-13871-4;;107046-45-384;107046-2029
1/28/93;989-28-79-13871-4;;107046-45-383;107046-2030
1/28/93;989-28-79-69807-2;;107046-22-918;107046-2031
1/28/93;989-28-79-13871-4;;107046-54-9937;107046-2032
1/28/93;989-28-79-13871-4;;107046-24-2312;107046-2033
1/28/93;989-28-79-13871-4;;107046-88-9999;107046-2034
1/28/93;989-28-79-05670-4;;107046-65-8332;107046-2035
1/28/93;989-28-229-3157-7;;107046-4-3943;107046-2036
1/28/93;989-28-229-5891-8;;107046-21-6385;107046-2037
1/28/93;989-28-229-1404-4;;107046-46-632;107046-2038
1/28/93;989-28-229-3157-7;;107046-25-7677;107046-2039
1/28/93;989-28-229-6632-6;0,1;107046-99-5001;107046-2040
1/28/93;989-28-229-9769-6;;107046-87-7674;107046-2041
1/28/93;989-28-79-23023-4;;107046-63-7227;107046-2042
1/28/93;989-28-79-23023-4;;107046-27-6027;107046-2043
1/28/93;989-28-79-23023-4;;107046-90-5650;107046-2044
1/28/93;989-28-79-68089-3;0,05;107046-88-536;107046-2045
1/28/93;989-28-79-23023-4;;107046-10-5475;107046-2046
1/28/93;989-28-79-74374-1;;107046-14-3571;107046-2047
1/28/93;989-28-79-13801-1;;107046-4-8188;107046-2048
1/28/93;989-28-79-74374-1;;107046-66-990;107046-2049
1/28/93;989-28-79-71565-6;;107046-23-1972;107046-2050
1/28/93;989-28-79-13801-1;;107046-31-2227;107046-2051
1/28/93;989-28-79-91028-0;;107046-5-9243;107046-2052
1/28/93;989-28-79-71565-6;;107046-76-1630;107046-2053
1/28/93;989-28-79-74374-1;;107046-86-8539;107046-2054
1/28/93;989-28-79-74374-1;;107046-58-3304;107046-2055
1/28/93;989-28-79-13801-1;;107046-7-3569;107046-2056
1/28/93;989-28-79-55824-6;;107046-63-4650;107046-2057
